PART_ID,Block_no,Trial_no,Session_name,Reaction_time,Key_pressed,Stimulus_type,Corr_in_trial
TestRunning1K21,2,80,experiment,0.6166877999999087,a,B B B B B
TestRunning1K21,2,81,experiment,0.535352100000182,a,X X B X X
TestRunning1K21,2,82,experiment,0.5501314999996794,a,N Z C N Z
TestRunning1K21,2,83,experiment,0.56718439999986,a,N Z V N Z
TestRunning1K21,2,84,experiment,0.6335813000000599,a,B B B B B
TestRunning1K21,2,85,experiment,0.7334783000001153,a,C C B C C
TestRunning1K21,2,86,experiment,0.3501719000000776,a,X X B X X
TestRunning1K21,2,87,experiment,0.39989909999985684,a,V V C V V
TestRunning1K21,2,88,experiment,0.6171131999999488,a,V V X V V
TestRunning1K21,2,89,experiment,0.019258799999988696,a,O G X O G
TestRunning1K21,2,90,experiment,0.7999998999998752,a,O G X O G
TestRunning1K21,2,91,experiment,0.7337560999999369,a,X X B X X
TestRunning1K21,2,92,experiment,0.5339427999997497,a,N Z V N Z
TestRunning1K21,2,93,experiment,0.6514271999999437,a,B
TestRunning1K21,2,94,experiment,0.6839922999997725,a,P D B P D
TestRunning1K21,2,95,experiment,1.1001617000001715,a,N Z V N Z
TestRunning1K21,2,96,experiment,0.3172335999997813,a,X X X X X
TestRunning1K21,2,97,experiment,2.5333921000001283,a,C C B C C
TestRunning1K21,2,98,experiment,0.8498469999999543,a,N Z V N Z
TestRunning1K21,2,99,experiment,0.5660722000002352,a,N Z X N Z
TestRunning1K21,2,100,experiment,0.5833984000000783,a,N Z B N Z
TestRunning1K21,2,101,experiment,0.3166417000002184,l,C C V C C
TestRunning1K21,2,102,experiment,0.41676439999992,l,P D V P D
TestRunning1K21,2,103,experiment,1.2675697999998192,a,O G C G O
TestRunning1K21,2,104,experiment,0.5339328000000023,l,V V V V V
TestRunning1K21,2,105,experiment,1.183398500000294,a,X X X X X
TestRunning1K21,2,106,experiment,1.050001600000087,a,V V X V V
TestRunning1K21,2,107,experiment,0.8670703999996476,a,C C C C C
TestRunning1K21,2,108,experiment,2.5332641999998486,l,V V V V V
TestRunning1K21,3,109,experiment,0.9999861000001147,l,P D B P D
TestRunning1K21,3,110,experiment,0.884041199999956,l,X X V X X
TestRunning1K21,3,111,experiment,0.7011042999997699,l,C C V C C
TestRunning1K21,3,112,experiment,0.7335452000002078,l,B B B B B
TestRunning1K21,3,113,experiment,0.7503388999998606,l,P D B P D
TestRunning1K21,3,114,experiment,0.6833992999995644,a,B B X B B
TestRunning1K21,3,115,experiment,0.8169430000002649,a,C C X C C
TestRunning1K21,3,116,experiment,0.7169801000000007,l,X X V X X
TestRunning1K21,3,117,experiment,0.6835034000000633,l,X X V X X
TestRunning1K21,3,118,experiment,0.7329689000002872,a,X
